SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.6923076923077,0.0,0.0,0.0,0.0,681.5769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,940.1923076923077
0.0,0.0,0.0,339.2307692307693,569.9615384615385,0.0,74.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,984.8076923076924
0.0,0.0,0.0,516.9230769230769,0.0,0.0,0.0,0.0,0.0,78.92307692307693,0.0,0.0,0.0,0.0,491.1923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1088.0384615384614
0.0,29.326923076923077,0.0,0.0,555.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.38461538461536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,974.6346153846154
0.0,0.0,0.0,344.61538461538464,0.0,0.0,40.292307692307695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.3461538461538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,953.2538461538461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23076923076923,298.1461538461538,0.0,0.0,0.0,632.0769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,964.4538461538461
0.0,0.0,0.0,166.92307692307693,221.8076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0384615384615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1101.7692307692307
0.0,0.0,0.0,643.4615384615386,314.46153846153845,0.0,17.907692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,976.8307692307693
0.0,0.0,0.0,0.0,603.6538461538461,0.0,0.0,0.0,0.0,103.84615384615385,240.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,948.5999999999999
0.0,0.0,0.0,0.0,25.269230769230766,0.0,64.54230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,981.8115384615385
