SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.2
0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249.6
0.0,0.0,0.0,0.0,0.0,19.950000000000003,0.0,0.0,0.0,0.0,0.0,150.0,195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365.95
0.0,0.0,0.0,62.50000000000001,0.0,26.6,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,330.1
0.0,163.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494.8
0.0,184.8,0.0,137.5,0.0,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.05
0.0,0.0,0.0,0.0,0.0,101.96666666666667,0.0,0.0,0.0,175.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.9666666666667
0.0,100.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,371.8
0.0,0.0,0.0,16.666666666666668,0.0,15.516666666666667,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,323.18333333333334
0.0,0.0,0.0,0.0,0.0,126.35000000000001,0.0,0.0,0.0,20.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.35000000000002
0.0,0.0,0.0,0.0,0.0,113.05000000000001,0.0,0.0,0.0,0.0,80.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,219.05
0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,275.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6666666666667
0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333334
0.0,180.6,0.0,45.833333333333336,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,312.43333333333334
0.0,0.0,0.0,0.0,0.0,101.96666666666667,0.0,0.0,0.0,0.0,160.0,0.0,175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,437.9666666666667
0.0,0.0,0.0,0.0,0.0,117.48333333333333,0.0,0.0,0.0,280.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,508.48333333333335
0.0,0.0,0.0,0.0,0.0,8.866666666666667,0.0,0.0,0.0,0.0,210.0,265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,484.8666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,55.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0
0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,343.2
0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0
0.0,0.0,0.0,0.0,0.0,11.083333333333334,0.0,0.0,0.0,240.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,352.08333333333337
0.0,0.0,0.0,170.83333333333334,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,391.83333333333337
0.0,12.600000000000001,0.0,166.66666666666669,0.0,2.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.48333333333335
0.0,0.0,0.0,129.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,405.1666666666667
0.0,214.20000000000002,0.0,0.0,0.0,119.7,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,414.90000000000003
0.0,205.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,155.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0
0.0,79.8,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,246.63333333333333
0.0,0.0,0.0,70.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.83333333333337
0.0,0.0,0.0,0.0,0.0,68.71666666666667,0.0,0.0,0.0,0.0,215.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.7166666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,125.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0
