SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,sum
0.0,0.0,0.0,0.0,0.0,0.0,201.3846153846154,0.0,0.0,0.0,0.0,538.9538461538461,300.9807692307692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1042.3192307692307
0.0,0.0,0.0,0.0,0.0,0.0,199.69230769230768,0.0,0.0,0.0,696.1538461538462,199.7846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1096.6307692307691
0.0,0.0,0.0,0.0,0.0,0.0,154.84615384615384,0.0,0.0,653.6307692307693,0.0,0.0,191.97692307692307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1001.4538461538461
0.0,0.0,0.0,380.0,0.0,0.0,109.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.19615384615383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,982.3499999999999
0.0,0.0,0.0,0.0,246.09230769230768,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1033.9423076923076
0.0,352.4230769230769,0.0,0.0,340.5230769230769,0.0,0.0,0.0,0.0,0.0,284.61538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,978.5615384615385
0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,313.33846153846156,0.0,504.10769230769233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,963.446153846154
0.0,0.0,0.0,0.0,101.58461538461539,0.0,0.0,0.0,0.0,0.0,0.0,480.8769230769231,0.0,0.0,492.19615384615383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1075.6576923076923
0.0,0.0,0.0,0.0,32.90769230769231,0.0,0.0,0.0,0.0,791.7692307692308,0.0,0.0,0.0,0.0,261.39230769230767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087.0692307692307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.2461538461539,0.0,0.0,542.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,940.4961538461539
0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0769230769231,0.0,118.76538461538462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,967.8423076923077
0.0,0.0,0.0,0.0,0.0,0.0,136.23076923076923,0.0,0.0,326.81538461538463,0.0,0.0,0.0,0.0,531.126923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,995.1730769230769
0.0,0.0,0.0,0.0,190.2923076923077,0.0,0.0,0.0,0.0,697.4307692307692,0.0,0.0,198.48461538461538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087.2076923076922
0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,53.90769230769231,834.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,944.5230769230769
0.0,0.0,0.0,0.0,103.01538461538462,0.0,0.0,0.0,0.0,0.0,815.3846153846154,0.0,0.0,0.0,72.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,991.6999999999999
0.0,183.07692307692307,0.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,157.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1056.7692307692307
0.0,952.0,0.0,0.0,0.0,0.0,27.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.1961538461537
0.0,0.0,0.0,0.0,77.26153846153846,0.0,0.0,0.0,0.0,603.0923076923077,426.92307692307696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1108.2769230769231
0.0,0.0,0.0,0.0,284.7230769230769,0.0,159.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1078.8153846153846
0.0,0.0,0.0,0.0,334.8,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.9461538461538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1096.246153846154
0.0,0.0,0.0,0.0,77.26153846153846,0.0,0.0,0.0,0.0,613.2,0.0,264.83076923076925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,956.2923076923078
0.0,0.0,0.0,0.0,0.0,0.0,114.23076923076923,0.0,0.0,508.75384615384615,426.92307692307696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1050.9076923076923
0.0,0.0,0.0,0.0,0.0,0.0,132.84615384615384,0.0,0.0,0.0,415.3846153846154,0.0,0.0,0.0,556.1538461538462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1105.3846153846155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.16923076923075,92.3076923076923,436.7384615384616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1015.2153846153847
0.0,256.30769230769226,0.0,0.0,0.0,39.42307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.9730769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,994.703846153846
0.0,0.0,0.0,0.0,366.2769230769231,0.0,73.61538461538461,0.0,0.0,653.6307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1094.523076923077
0.0,764.3461538461538,0.0,0.0,7.153846153846154,0.0,168.3846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,940.8846153846154
0.0,0.0,0.0,640.0,0.0,106.73076923076924,0.0,0.0,0.0,0.0,315.3846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1063.1153846153848
0.0,0.0,0.0,0.0,0.0,71.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,292.84615384615387,0.0,586.7423076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,951.7423076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.4,0.0,585.4153846153847,97.61538461538461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1034.4307692307693
0.0,0.0,0.0,0.0,0.0,0.0,21.153846153846153,0.0,0.0,0.0,784.6153846153846,0.0,248.91923076923078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1055.6884615384615
0.0,0.0,0.0,0.0,0.0,0.0,22.846153846153847,0.0,0.0,0.0,976.9230769230769,46.46153846153847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1047.2307692307693
0.0,965.7307692307692,0.0,0.0,0.0,50.0,35.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1052.2692307692307
0.0,0.0,0.0,0.0,274.7076923076923,0.0,167.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.9076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1538461538462
0.0,0.0,0.0,0.0,0.0,0.0,201.3846153846154,0.0,0.0,353.7692307692308,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1056.1538461538462
0.0,0.0,0.0,0.0,336.2307692307692,0.0,37.23076923076923,0.0,0.0,0.0,696.1538461538462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1070.6153846153848
0.0,736.8846153846154,0.0,75.0,0.0,169.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,982.1153846153845
0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.6615384615385,0.0,0.0,136.2576923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1021.9192307692308
0.0,421.07692307692304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.2,0.0,0.0,144.79615384615386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,961.0730769230769
0.0,0.0,0.0,35.0,0.0,200.96153846153845,0.0,0.0,0.0,822.0923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1059.0538461538463
0.0,965.7307692307692,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.7384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1023.4692307692308
0.0,439.38461538461536,0.0,0.0,0.0,0.0,181.92307692307693,0.0,0.0,0.0,0.0,0.0,405.1038461538462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1027.4115384615384
0.0,0.0,0.0,795.0,127.33846153846154,0.0,0.0,0.0,0.0,0.0,0.0,130.0923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1053.4307692307693
0.0,228.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.81538461538462,684.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.2769230769231
0.0,402.7692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.2307692307693,0.0,0.0,0.0,8.342307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1031.3423076923077
0.0,0.0,0.0,0.0,301.8923076923077,0.0,133.69230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.276923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1003.8615384615384
0.0,0.0,0.0,0.0,0.0,121.15384615384616,0.0,0.0,0.0,694.0615384615385,0.0,250.89230769230772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1067.1076923076923
0.0,549.2307692307692,0.0,0.0,190.2923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.61923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,947.1423076923076
0.0,0.0,0.0,0.0,324.7846153846154,0.0,0.0,0.0,0.0,0.0,261.53846153846155,0.0,0.0,0.0,497.7576923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1085.0807692307694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,252.17307692307693,0.0,278.0769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1081.25
0.0,0.0,0.0,0.0,354.83076923076925,40.38461538461539,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1046.2153846153847
0.0,535.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.7384615384616,112.25769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1085.496153846154
0.0,938.2692307692307,0.0,0.0,64.38461538461539,19.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.8846153846154
0.0,0.0,0.0,0.0,336.2307692307692,0.0,0.0,0.0,0.0,0.0,588.4615384615385,0.0,0.0,0.0,169.62692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1095.3192307692307
0.0,0.0,0.0,720.0,0.0,0.0,102.38461538461539,0.0,0.0,0.0,0.0,167.26153846153846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,990.6461538461538
0.0,0.0,0.0,0.0,120.18461538461538,0.0,0.0,0.0,0.0,461.5846153846154,465.3846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1048.1538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.200000000000003,403.4769230769231,0.0,575.6192307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1010.2961538461539
0.0,0.0,0.0,0.0,251.81538461538463,191.34615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.4807692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1097.6423076923077
0.0,700.2692307692307,0.0,0.0,0.0,138.46153846153845,0.0,0.0,0.0,151.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,991.3461538461538
0.0,18.307692307692307,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,592.3076923076924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,951.6153846153848
0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.446153846154,112.25769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,996.7038461538463
0.0,956.576923076923,0.0,0.0,0.0,0.0,61.76923076923077,0.0,0.0,0.0,0.0,0.0,3.253846153846154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.5999999999998
0.0,0.0,0.0,125.0,296.16923076923075,0.0,0.0,0.0,0.0,0.0,638.4615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1060.6307692307691
0.0,0.0,0.0,0.0,0.0,44.23076923076923,0.0,0.0,0.0,849.0461538461539,0.0,0.0,0.0,0.0,125.13461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1019.4115384615385
0.0,0.0,0.0,0.0,0.0,204.80769230769232,0.0,0.0,0.0,0.0,273.0769230769231,483.20000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,962.0846153846155
0.0,613.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.24615384615385,0.0,0.0,260.3076923076923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.8615384615384
0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1384615384615,0.0,0.0,0.0,0.0,531.126923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1008.2653846153846
0.0,0.0,0.0,0.0,0.0,0.0,118.46153846153847,0.0,0.0,0.0,430.7692307692308,520.3692307692309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1070.6000000000001
0.0,480.57692307692304,0.0,0.0,72.96923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.2076923076923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,941.7538461538461
0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,142.30769230769232,343.81538461538463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1022.123076923077
0.0,631.6153846153845,0.0,300.0,0.0,159.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1092.230769230769
0.0,22.884615384615383,0.0,810.0,0.0,201.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1035.8076923076924
0.0,0.0,0.0,625.0,0.0,0.0,63.46153846153846,0.0,0.0,0.0,326.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1016.3846153846154
0.0,0.0,0.0,0.0,2.8615384615384616,0.0,129.46153846153845,0.0,0.0,842.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,975.6307692307691
0.0,0.0,0.0,345.0,0.0,0.0,109.15384615384615,0.0,0.0,0.0,0.0,494.81538461538463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,949.9692307692308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.76923076923077,448.3538461538462,372.56538461538463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1052.6884615384615
0.0,631.6153846153845,0.0,0.0,0.0,70.1923076923077,0.0,0.0,0.0,0.0,369.2307692307692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1072.0384615384614
0.0,0.0,0.0,0.0,0.0,0.0,155.69230769230768,0.0,0.0,320.0769230769231,534.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1011.3846153846155
0.0,0.0,0.0,0.0,0.0,0.0,52.46153846153846,0.0,0.0,444.73846153846154,0.0,534.3076923076924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1032.5076923076924
0.0,558.3846153846154,0.0,0.0,366.2769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.18846153846152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100.85
0.0,0.0,0.0,0.0,0.0,0.0,124.38461538461539,0.0,0.0,225.73846153846154,753.8461538461538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1104.9692307692308
0.0,0.0,0.0,830.0,158.81538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,991.4423076923076
0.0,640.7692307692307,0.0,0.0,367.7076923076923,28.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1038.3230769230768
0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,919.2307692307693,0.0,91.1076923076923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1030.569230769231
